Date,State Name,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-21,Uttarakhand,Garlic,221,254 - 281,265 - 365,1kg,N/A
2024-06-21,Uttarakhand,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-21,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-21,Uttarakhand,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-21,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-21,Uttarakhand,Lemon (Lime),96,110 - 122,115 - 158,1kg,N/A
2024-06-21,Uttarakhand,Mango Raw,37,43 - 47,44 - 61,1kg,N/A
2024-06-21,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-21,Uttarakhand,Mushroom,93,107 - 118,112 - 153,1kg,N/A
2024-06-21,Uttarakhand,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-21,Uttarakhand,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-21,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-21,Uttarakhand,Radish,34,39 - 43,41 - 56,1kg,N/A
2024-06-21,Uttarakhand,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-21,Uttarakhand,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-21,Uttarakhand,Snake Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-21,Uttarakhand,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-21,Uttarakhand,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-21,Uttarakhand,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Uttarakhand,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Uttarakhand,Onion Small,57,66 - 72,68 - 94,1kg,N/A
2024-06-22,Uttarakhand,Tomato,54,62 - 69,65 - 89,1kg,N/A
2024-06-22,Uttarakhand,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-22,Uttarakhand,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-22,Uttarakhand,Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-22,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-22,Uttarakhand,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-22,Uttarakhand,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-22,Uttarakhand,Baby Corn,55,63 - 70,66 - 91,1kg,N/A
2024-06-22,Uttarakhand,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-22,Uttarakhand,Capsicum,48,55 - 61,58 - 79,1kg,N/A
2024-06-22,Uttarakhand,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Uttarakhand,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-22,Uttarakhand,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-06-22,Uttarakhand,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-06-22,Uttarakhand,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,Uttarakhand,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-22,Uttarakhand,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Uttarakhand,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Uttarakhand,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-22,Uttarakhand,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-22,Uttarakhand,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-22,Uttarakhand,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-22,Uttarakhand,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-06-22,Uttarakhand,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-22,Uttarakhand,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Uttarakhand,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-22,Uttarakhand,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-22,Uttarakhand,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Uttarakhand,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-22,Uttarakhand,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,Uttarakhand,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-22,Uttarakhand,French Beans,119,137 - 151,143 - 196,1kg,N/A
2024-06-22,Uttarakhand,Garlic,221,254 - 281,265 - 365,1kg,N/A
2024-06-22,Uttarakhand,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-22,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-22,Uttarakhand,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-22,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-22,Uttarakhand,Lemon (Lime),96,110 - 122,115 - 158,1kg,N/A
2024-06-22,Uttarakhand,Mango Raw,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-22,Uttarakhand,Mushroom,93,107 - 118,112 - 153,1kg,N/A
2024-06-22,Uttarakhand,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-22,Uttarakhand,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-22,Uttarakhand,Radish,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,Uttarakhand,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-22,Uttarakhand,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-22,Uttarakhand,Snake Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Uttarakhand,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-22,Uttarakhand,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-22,Uttarakhand,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Uttarakhand,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Uttarakhand,Onion Small,57,66 - 72,68 - 94,1kg,N/A
2024-06-23,Uttarakhand,Tomato,54,62 - 69,65 - 89,1kg,N/A
2024-06-23,Uttarakhand,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-23,Uttarakhand,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-23,Uttarakhand,Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-23,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-23,Uttarakhand,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-23,Uttarakhand,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-23,Uttarakhand,Baby Corn,55,63 - 70,66 - 91,1kg,N/A
2024-06-23,Uttarakhand,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-23,Uttarakhand,Capsicum,48,55 - 61,58 - 79,1kg,N/A
2024-06-23,Uttarakhand,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Uttarakhand,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-23,Uttarakhand,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-06-23,Uttarakhand,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-06-23,Uttarakhand,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,Uttarakhand,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-23,Uttarakhand,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Uttarakhand,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Uttarakhand,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-23,Uttarakhand,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-23,Uttarakhand,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-23,Uttarakhand,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-23,Uttarakhand,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-06-23,Uttarakhand,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-23,Uttarakhand,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Uttarakhand,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-23,Uttarakhand,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-23,Uttarakhand,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Uttarakhand,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-23,Uttarakhand,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,Uttarakhand,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-23,Uttarakhand,French Beans,119,137 - 151,143 - 196,1kg,N/A
2024-06-23,Uttarakhand,Garlic,221,254 - 281,265 - 365,1kg,N/A
2024-06-23,Uttarakhand,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-23,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-23,Uttarakhand,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-23,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-23,Uttarakhand,Lemon (Lime),96,110 - 122,115 - 158,1kg,N/A
2024-06-23,Uttarakhand,Mango Raw,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-23,Uttarakhand,Mushroom,93,107 - 118,112 - 153,1kg,N/A
2024-06-23,Uttarakhand,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-23,Uttarakhand,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-23,Uttarakhand,Radish,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,Uttarakhand,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-23,Uttarakhand,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-23,Uttarakhand,Snake Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Uttarakhand,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-23,Uttarakhand,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-23,Uttarakhand,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Uttarakhand,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Uttarakhand,Onion Small,57,66 - 72,68 - 94,1kg,N/A
2024-06-24,Uttarakhand,Tomato,54,62 - 69,65 - 89,1kg,N/A
2024-06-24,Uttarakhand,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-24,Uttarakhand,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-24,Uttarakhand,Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-24,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-24,Uttarakhand,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-24,Uttarakhand,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-24,Uttarakhand,Baby Corn,55,63 - 70,66 - 91,1kg,N/A
2024-06-24,Uttarakhand,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-24,Uttarakhand,Capsicum,48,55 - 61,58 - 79,1kg,N/A
2024-06-24,Uttarakhand,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Uttarakhand,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-24,Uttarakhand,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-06-24,Uttarakhand,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-06-24,Uttarakhand,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,Uttarakhand,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-24,Uttarakhand,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Uttarakhand,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Uttarakhand,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-24,Uttarakhand,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-24,Uttarakhand,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-24,Uttarakhand,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-24,Uttarakhand,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-06-24,Uttarakhand,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-24,Uttarakhand,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Uttarakhand,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-24,Uttarakhand,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-24,Uttarakhand,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Uttarakhand,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-24,Uttarakhand,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,Uttarakhand,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-24,Uttarakhand,French Beans,119,137 - 151,143 - 196,1kg,N/A
2024-06-24,Uttarakhand,Garlic,221,254 - 281,265 - 365,1kg,N/A
2024-06-24,Uttarakhand,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-24,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-24,Uttarakhand,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-24,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-24,Uttarakhand,Lemon (Lime),96,110 - 122,115 - 158,1kg,N/A
2024-06-24,Uttarakhand,Mango Raw,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-24,Uttarakhand,Mushroom,93,107 - 118,112 - 153,1kg,N/A
2024-06-24,Uttarakhand,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-24,Uttarakhand,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-24,Uttarakhand,Radish,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,Uttarakhand,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-24,Uttarakhand,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-24,Uttarakhand,Snake Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Uttarakhand,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-24,Uttarakhand,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-24,Uttarakhand,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Uttarakhand,Onion Big,47,54 - 60,56 - 78,1kg,N/A
2024-06-25,Uttarakhand,Onion Small,61,70 - 77,73 - 101,1kg,N/A
2024-06-25,Uttarakhand,Tomato,48,55 - 61,58 - 79,1kg,N/A
2024-06-25,Uttarakhand,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-25,Uttarakhand,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-25,Uttarakhand,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-25,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-25,Uttarakhand,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-25,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-25,Uttarakhand,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-25,Uttarakhand,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-06-25,Uttarakhand,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-25,Uttarakhand,Capsicum,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,Uttarakhand,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-25,Uttarakhand,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-25,Uttarakhand,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-06-25,Uttarakhand,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-25,Uttarakhand,Cabbage,28,32 - 36,34 - 46,1kg,N/A
2024-06-25,Uttarakhand,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-06-25,Uttarakhand,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-25,Uttarakhand,Cluster beans,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,Uttarakhand,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-25,Uttarakhand,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Uttarakhand,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-25,Uttarakhand,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-25,Uttarakhand,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Uttarakhand,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-25,Uttarakhand,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-25,Uttarakhand,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-25,Uttarakhand,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-25,Uttarakhand,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Uttarakhand,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-25,Uttarakhand,Elephant Yam,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,Uttarakhand,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-25,Uttarakhand,French Beans,108,124 - 137,130 - 178,1kg,N/A
2024-06-25,Uttarakhand,Garlic,227,261 - 288,272 - 375,1kg,N/A
2024-06-25,Uttarakhand,Ginger,124,143 - 157,149 - 205,1kg,N/A
2024-06-25,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-25,Uttarakhand,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-25,Uttarakhand,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-25,Uttarakhand,Lemon (Lime),93,107 - 118,112 - 153,1kg,N/A
2024-06-25,Uttarakhand,Mango Raw,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-25,Uttarakhand,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-25,Uttarakhand,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-25,Uttarakhand,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-25,Uttarakhand,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-25,Uttarakhand,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-25,Uttarakhand,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Uttarakhand,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-25,Uttarakhand,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-25,Uttarakhand,Spinach,14,16 - 18,17 - 23,1kg,N/A
2024-06-25,Uttarakhand,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Uttarakhand,Onion Big,47,54 - 60,56 - 78,1kg,N/A
2024-06-26,Uttarakhand,Onion Small,61,70 - 77,73 - 101,1kg,N/A
2024-06-26,Uttarakhand,Tomato,48,55 - 61,58 - 79,1kg,N/A
2024-06-26,Uttarakhand,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-26,Uttarakhand,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-26,Uttarakhand,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-26,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-26,Uttarakhand,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-26,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-26,Uttarakhand,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-26,Uttarakhand,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-06-26,Uttarakhand,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-26,Uttarakhand,Capsicum,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,Uttarakhand,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-26,Uttarakhand,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-26,Uttarakhand,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-06-26,Uttarakhand,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-26,Uttarakhand,Cabbage,28,32 - 36,34 - 46,1kg,N/A
2024-06-26,Uttarakhand,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-06-26,Uttarakhand,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-26,Uttarakhand,Cluster beans,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,Uttarakhand,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-26,Uttarakhand,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Uttarakhand,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-26,Uttarakhand,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-26,Uttarakhand,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Uttarakhand,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-26,Uttarakhand,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-26,Uttarakhand,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-26,Uttarakhand,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-26,Uttarakhand,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Uttarakhand,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-26,Uttarakhand,Elephant Yam,40,46 - 51,48 - 66,1kg,N/A
2024-06-26,Uttarakhand,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-26,Uttarakhand,French Beans,108,124 - 137,130 - 178,1kg,N/A
2024-06-26,Uttarakhand,Garlic,227,261 - 288,272 - 375,1kg,N/A
2024-06-26,Uttarakhand,Ginger,124,143 - 157,149 - 205,1kg,N/A
2024-06-26,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-26,Uttarakhand,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-26,Uttarakhand,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-26,Uttarakhand,Lemon (Lime),93,107 - 118,112 - 153,1kg,N/A
2024-06-26,Uttarakhand,Mango Raw,40,46 - 51,48 - 66,1kg,N/A
2024-06-26,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-26,Uttarakhand,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-26,Uttarakhand,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-26,Uttarakhand,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-26,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-26,Uttarakhand,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-26,Uttarakhand,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-26,Uttarakhand,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Uttarakhand,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,Uttarakhand,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-26,Uttarakhand,Spinach,14,16 - 18,17 - 23,1kg,N/A
2024-06-26,Uttarakhand,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-27,Uttarakhand,Onion Big,48,55 - 61,58 - 79,1kg,N/A
2024-06-27,Uttarakhand,Onion Small,64,74 - 81,77 - 106,1kg,N/A
2024-06-27,Uttarakhand,Tomato,52,60 - 66,62 - 86,1kg,N/A
2024-06-27,Uttarakhand,Green Chilli,64,74 - 81,77 - 106,1kg,N/A
2024-06-27,Uttarakhand,Beetroot,40,46 - 51,48 - 66,1kg,N/A
2024-06-27,Uttarakhand,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-27,Uttarakhand,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-27,Uttarakhand,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-27,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-27,Uttarakhand,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-27,Uttarakhand,Baby Corn,59,68 - 75,71 - 97,1kg,N/A
2024-06-27,Uttarakhand,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-27,Uttarakhand,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-27,Uttarakhand,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-27,Uttarakhand,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-27,Uttarakhand,Butter Beans,54,62 - 69,65 - 89,1kg,N/A
2024-06-27,Uttarakhand,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-27,Uttarakhand,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-27,Uttarakhand,Carrot,46,53 - 58,55 - 76,1kg,N/A
2024-06-27,Uttarakhand,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-27,Uttarakhand,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-27,Uttarakhand,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-06-27,Uttarakhand,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-27,Uttarakhand,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-27,Uttarakhand,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-27,Uttarakhand,Corn,35,40 - 44,42 - 58,1kg,N/A
